STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TP,PADY_TP,WHT_TP,SORG_TP,PMLT_TP,MAIZ_TP,FMLT_TP,BRLY_TP,CPEA_TP,PPEA_TP,GNUT_TP,SESA_TP,RM_TP,CAST_TP,LINS_TP,SGUR_TP,COTNK_TP
2,Bihar,907,Patna,1983,-1.0,219.2,188.7,-1.0,-1.0,182.7,150.3,160.6,314.5,364.4,512.9,511.3,554.9,-1.0,-1.0,352.1,-1.0
2,Bihar,907,Patna,1984,-1.0,141.2,167.4,-1.0,-1.0,177.3,164.9,181.6,423.7,408.0,537.0,554.6,534.3,-1.0,-1.0,396.0,-1.0
2,Bihar,907,Patna,1985,-1.0,162.3,171.1,-1.0,-1.0,156.0,147.7,176.1,422.8,416.6,495.6,601.6,551.9,-1.0,-1.0,410.7,-1.0
2,Bihar,907,Patna,1986,-1.0,175.0,202.0,-1.0,-1.0,187.0,-1.0,158.0,412.0,444.0,-1.0,-1.0,549.0,352.0,462.0,399.0,-1.0
2,Bihar,907,Patna,1987,-1.0,177.0,247.1,-1.0,-1.0,199.0,-1.0,183.3,431.8,619.7,-1.0,-1.0,791.6,425.0,679.0,454.0,-1.0
2,Bihar,907,Patna,1988,-1.0,195.0,283.0,-1.0,-1.0,194.0,181.0,240.0,675.0,642.0,-1.0,-1.0,703.2,460.0,520.0,445.0,-1.0
2,Bihar,907,Patna,1989,-1.0,401.0,250.0,-1.0,-1.0,211.0,187.0,-1.0,655.0,692.0,-1.0,-1.0,673.0,-1.0,529.0,510.0,-1.0
2,Bihar,907,Patna,1990,-1.0,229.0,318.0,-1.0,-1.0,265.3,205.0,307.0,701.0,802.0,-1.0,-1.0,875.0,735.0,703.0,603.0,-1.0
2,Bihar,907,Patna,1991,-1.0,303.0,408.0,-1.0,-1.0,339.3,258.0,348.0,713.0,823.0,-1.0,-1.0,940.0,-1.0,800.0,605.0,-1.0
2,Bihar,907,Patna,1992,-1.0,330.6,381.9,-1.0,-1.0,323.1,253.9,230.3,828.2,884.8,-1.0,-1.0,973.1,-1.0,748.3,669.3,-1.0
2,Bihar,907,Patna,1993,-1.0,387.3,408.8,-1.0,-1.0,382.9,-1.0,365.5,915.0,963.6,-1.0,-1.0,1026.5,-1.0,826.2,686.9,-1.0
2,Bihar,907,Patna,1994,-1.0,399.2,-1.0,-1.0,-1.0,416.5,511.7,-1.0,-1.0,-1.0,-1.0,1429.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,907,Patna,1995,-1.0,376.0,454.0,-1.0,-1.0,379.0,512.0,390.0,1022.0,1354.0,-1.0,-1.0,-1.0,825.0,-1.0,880.0,-1.0
2,Bihar,907,Patna,1996,-1.0,790.0,491.0,-1.0,445.0,435.0,-1.0,388.0,1154.0,1522.0,-1.0,1288.0,1137.0,950.0,1315.0,827.0,-1.0
2,Bihar,907,Patna,1997,-1.0,799.0,491.0,-1.0,-1.0,422.0,358.0,429.0,1203.0,1634.0,-1.0,-1.0,1150.0,956.0,-1.0,850.0,-1.0
2,Bihar,907,Patna,1998,-1.0,-1.0,625.0,-1.0,-1.0,398.0,-1.0,531.0,1217.0,1488.0,-1.0,-1.0,1450.0,982.0,1455.0,1003.0,-1.0
2,Bihar,907,Patna,1999,-1.0,-1.0,630.0,-1.0,-1.0,457.0,-1.0,510.0,1220.0,-1.0,-1.0,-1.0,1445.0,1010.0,-1.0,1022.0,-1.0
2,Bihar,907,Patna,2000,-1.0,-1.0,515.0,-1.0,-1.0,356.0,-1.0,-1.0,1522.0,1700.0,-1.0,-1.0,1210.0,-1.0,-1.0,1113.0,-1.0
2,Bihar,907,Patna,2001,-1.0,-1.0,540.0,-1.0,-1.0,366.0,-1.0,378.0,1620.0,1475.0,-1.0,-1.0,-1.0,-1.0,-1.0,1060.0,-1.0
2,Bihar,907,Patna,2002,-1.0,-1.0,574.0,-1.0,-1.0,397.0,382.0,-1.0,1688.0,1586.0,-1.0,-1.0,1426.0,-1.0,1335.0,-1.0,-1.0
2,Bihar,907,Patna,2003,-1.0,-1.0,594.0,-1.0,-1.0,403.0,-1.0,-1.0,1710.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1116.0,-1.0
2,Bihar,907,Patna,2004,-1.0,438.0,603.0,-1.0,-1.0,431.5,382.0,446.0,1637.0,1700.0,-1.0,-1.0,1664.0,-1.0,1477.0,-1.0,-1.0
2,Bihar,907,Patna,2005,-1.0,460.0,690.0,-1.0,-1.0,481.5,-1.0,525.0,1698.0,1790.0,-1.0,-1.0,1690.0,-1.0,1522.0,-1.0,-1.0
2,Bihar,907,Patna,2006,-1.0,476.0,-1.0,-1.0,-1.0,527.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,907,Patna,2007,-1.0,591.0,940.0,-1.0,-1.0,575.0,-1.0,-1.0,-1.0,-1.0,-1.0,2527.0,-1.0,-1.0,1901.0,-1.0,-1.0
2,Bihar,907,Patna,2008,-1.0,632.5,956.0,-1.0,-1.0,647.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1693.0,-1.0
2,Bihar,907,Patna,2009,-1.0,-1.0,1000.0,-1.0,-1.0,699.5,-1.0,-1.0,-1.0,-1.0,-1.0,4584.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,907,Patna,2010,-1.0,846.0,1000.0,-1.0,-1.0,845.0,-1.0,700.0,2500.0,3000.0,-1.0,-1.0,2500.0,-1.0,2000.0,2889.0,-1.0
2,Bihar,907,Patna,2011,-1.0,880.5,1100.0,-1.0,-1.0,913.0,-1.0,838.0,2524.0,3200.0,-1.0,4306.5,2900.0,-1.0,2451.0,2950.0,-1.0
2,Bihar,908,Mungher,1966,-1.0,101.7,127.4,-1.0,-1.0,81.1,69.4,89.3,115.7,92.0,131.8,271.0,170.0,-1.0,-1.0,79.5,-1.0
2,Bihar,908,Mungher,1967,-1.0,100.5,95.5,-1.0,-1.0,100.9,67.2,64.0,101.8,89.1,151.9,245.8,128.6,-1.0,-1.0,190.8,-1.0
2,Bihar,908,Mungher,1968,-1.0,60.6,92.9,-1.0,-1.0,62.7,61.8,74.9,82.0,76.8,111.2,222.6,145.9,-1.0,-1.0,110.0,-1.0
2,Bihar,908,Mungher,1969,-1.0,63.5,101.3,-1.0,-1.0,62.0,59.0,63.6,104.7,92.4,156.8,207.9,161.9,-1.0,-1.0,79.2,-1.0
2,Bihar,908,Mungher,1970,-1.0,75.9,91.4,-1.0,-1.0,69.0,53.2,63.2,90.2,93.1,143.1,259.8,161.8,-1.0,-1.0,85.6,-1.0
2,Bihar,908,Mungher,1971,-1.0,67.0,84.4,-1.0,-1.0,79.1,72.0,64.0,93.2,125.0,154.4,237.9,158.0,-1.0,-1.0,154.2,-1.0
2,Bihar,908,Mungher,1972,-1.0,79.2,105.7,-1.0,-1.0,69.1,61.2,88.7,128.6,126.0,224.2,144.0,180.6,-1.0,-1.0,163.1,-1.0
2,Bihar,908,Mungher,1973,-1.0,100.0,210.0,-1.0,-1.0,116.2,106.0,174.0,247.5,185.0,207.3,185.4,255.0,-1.0,-1.0,182.6,-1.0
2,Bihar,908,Mungher,1974,-1.0,135.5,195.0,-1.0,-1.0,177.5,130.0,125.0,200.0,182.5,224.2,280.0,232.5,-1.0,-1.0,177.0,-1.0
2,Bihar,908,Mungher,1975,-1.0,104.9,148.2,-1.0,-1.0,120.1,130.0,93.7,159.7,182.5,205.6,255.1,171.2,-1.0,-1.0,157.0,-1.0
2,Bihar,908,Mungher,1976,-1.0,97.9,125.7,-1.0,-1.0,89.7,105.4,117.4,155.3,214.7,275.0,480.4,328.8,-1.0,-1.0,177.1,-1.0
2,Bihar,908,Mungher,1977,-1.0,87.4,128.8,-1.0,-1.0,112.1,102.9,108.9,200.4,245.0,241.0,377.8,336.0,-1.0,-1.0,179.1,-1.0
2,Bihar,908,Mungher,1978,-1.0,89.9,119.7,-1.0,-1.0,109.9,100.1,95.3,210.9,253.2,278.5,561.4,314.4,-1.0,-1.0,154.9,-1.0
2,Bihar,908,Mungher,1979,-1.0,106.1,141.9,-1.0,-1.0,123.0,100.9,111.5,222.0,238.5,347.9,404.8,342.2,-1.0,-1.0,243.7,-1.0
2,Bihar,908,Mungher,1980,-1.0,125.6,172.0,-1.0,-1.0,132.6,121.2,145.8,317.3,311.5,421.9,586.3,443.9,-1.0,-1.0,334.2,-1.0
2,Bihar,908,Mungher,1981,-1.0,151.7,195.8,-1.0,-1.0,148.2,129.3,193.0,308.4,293.7,467.9,485.3,521.0,-1.0,-1.0,263.1,-1.0
2,Bihar,908,Mungher,1982,-1.0,170.6,217.3,-1.0,-1.0,166.7,133.4,157.0,311.6,363.2,480.4,424.9,408.9,-1.0,-1.0,239.8,-1.0
2,Bihar,908,Mungher,1983,-1.0,194.6,179.4,-1.0,-1.0,188.2,181.9,157.1,329.3,367.4,551.5,591.0,455.6,-1.0,-1.0,306.7,-1.0
2,Bihar,908,Mungher,1984,-1.0,183.0,174.7,-1.0,-1.0,176.9,168.4,147.2,430.6,451.1,893.4,544.3,423.8,-1.0,-1.0,316.8,-1.0
2,Bihar,908,Mungher,1985,-1.0,175.8,183.2,-1.0,-1.0,155.2,146.5,173.8,478.7,397.8,824.5,517.0,447.5,-1.0,-1.0,365.3,-1.0
2,Bihar,908,Mungher,1986,-1.0,185.5,211.0,-1.0,-1.0,200.0,-1.0,141.0,315.0,398.0,-1.0,1275.0,472.0,-1.0,436.0,350.0,-1.0
2,Bihar,908,Mungher,1987,-1.0,210.5,257.0,-1.0,-1.0,215.0,-1.0,210.0,510.0,730.0,-1.0,785.7,580.0,-1.0,588.0,317.8,-1.0
2,Bihar,908,Mungher,1988,-1.0,223.5,261.0,-1.0,-1.0,209.0,-1.0,217.0,635.0,650.0,-1.0,-1.0,750.0,-1.0,663.0,477.0,-1.0
2,Bihar,908,Mungair,1989,-1.0,405.0,257.0,-1.0,-1.0,215.0,-1.0,228.0,646.0,669.0,-1.0,615.0,740.0,-1.0,590.0,-1.0,-1.0
2,Bihar,908,Mungher,1990,-1.0,221.0,298.0,-1.0,-1.0,263.3,-1.0,270.0,696.0,823.0,-1.0,-1.0,825.0,-1.0,656.0,428.0,-1.0
2,Bihar,908,Mungher,1991,-1.0,276.3,423.0,-1.0,-1.0,323.0,-1.0,296.0,825.0,-1.0,-1.0,-1.0,857.0,-1.0,793.0,463.0,-1.0
2,Bihar,908,Mungher,1992,-1.0,291.0,-1.0,-1.0,-1.0,322.5,-1.0,303.0,717.5,910.4,-1.0,-1.0,855.7,-1.0,783.3,471.4,-1.0
2,Bihar,908,Mungher,1993,-1.0,308.9,379.2,-1.0,-1.0,328.5,-1.0,340.0,-1.0,960.0,-1.0,-1.0,-1.0,-1.0,950.0,-1.0,-1.0
2,Bihar,908,Mungher,1994,-1.0,366.7,442.0,-1.0,-1.0,371.3,-1.0,475.0,1060.0,1150.0,-1.0,-1.0,981.3,-1.0,975.0,977.8,-1.0
2,Bihar,908,Mungair,1995,-1.0,365.0,473.0,-1.0,-1.0,378.0,-1.0,390.0,1019.0,-1.0,-1.0,-1.0,1144.0,-1.0,-1.0,845.0,-1.0
2,Bihar,908,Mungair,1996,-1.0,716.0,491.0,-1.0,602.0,399.0,-1.0,388.0,1123.0,1463.0,-1.0,1311.4,1136.0,950.0,1311.0,843.0,-1.0
2,Bihar,908,Mungair,1997,-1.0,764.0,574.0,-1.0,-1.0,353.0,358.0,456.0,1283.0,-1.0,-1.0,-1.0,1150.0,983.0,-1.0,925.0,-1.0
2,Bihar,908,Monghyr,1998,-1.0,-1.0,612.0,-1.0,-1.0,386.0,-1.0,-1.0,1338.0,1408.0,-1.0,-1.0,-1.0,-1.0,1224.0,-1.0,-1.0
2,Bihar,908,Monghyr,1999,-1.0,-1.0,610.0,-1.0,-1.0,457.0,-1.0,-1.0,1351.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Monghyr,2000,-1.0,-1.0,551.0,-1.0,-1.0,420.0,-1.0,-1.0,1522.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Monghyr,2001,-1.0,-1.0,538.0,-1.0,-1.0,-1.0,435.0,471.0,1629.0,1514.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Monghyr,2002,-1.0,-1.0,539.0,-1.0,-1.0,397.0,-1.0,-1.0,1665.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Monghyr,2003,-1.0,-1.0,538.0,-1.0,-1.0,403.0,-1.0,-1.0,1626.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Munger,2004,-1.0,406.0,585.0,-1.0,-1.0,431.5,-1.0,446.0,1547.0,1614.0,-1.0,-1.0,1607.0,-1.0,1386.0,-1.0,-1.0
2,Bihar,908,Munger,2005,-1.0,434.5,731.0,-1.0,-1.0,502.0,-1.0,512.0,1698.0,1790.0,-1.0,-1.0,1701.0,-1.0,1526.0,-1.0,-1.0
2,Bihar,908,Munger,2006,-1.0,463.0,-1.0,-1.0,-1.0,497.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Munger,2007,-1.0,580.0,-1.0,-1.0,-1.0,575.0,-1.0,-1.0,-1.0,-1.0,-1.0,2171.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Munger,2008,-1.0,717.0,-1.0,-1.0,-1.0,615.7,-1.0,-1.0,-1.0,-1.0,-1.0,2485.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Munger,2009,-1.0,802.0,-1.0,-1.0,-1.0,699.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,908,Munger,2010,-1.0,859.0,1088.0,-1.0,-1.0,845.0,-1.0,792.0,2401.0,3216.0,-1.0,-1.0,2850.0,-1.0,2567.0,2889.0,-1.0
2,Bihar,908,Munger,2011,-1.0,900.0,1117.0,-1.0,-1.0,913.0,795.0,838.0,2524.0,3260.0,-1.0,-1.0,3036.0,-1.0,2451.0,3031.0,-1.0
2,Bihar,909,Bhagalpur,1966,-1.0,103.9,125.2,-1.0,-1.0,85.0,66.4,86.9,114.5,92.4,139.2,188.3,183.9,-1.0,-1.0,98.9,-1.0
2,Bihar,909,Bhagalpur,1967,-1.0,87.3,102.0,-1.0,-1.0,108.7,72.1,83.8,101.1,98.1,151.9,272.1,123.9,-1.0,-1.0,176.7,-1.0
2,Bihar,909,Bhagalpur,1968,-1.0,55.6,93.3,-1.0,-1.0,71.8,52.1,65.3,86.7,82.8,117.1,148.6,135.7,-1.0,-1.0,117.5,-1.0
2,Bihar,909,Bhagalpur,1969,-1.0,66.8,100.6,-1.0,-1.0,68.9,61.3,70.7,96.9,98.1,120.0,144.8,152.4,-1.0,-1.0,84.9,-1.0
2,Bihar,909,Bhagalpur,1970,-1.0,72.0,89.8,-1.0,-1.0,66.2,52.0,68.1,92.5,106.0,99.9,180.9,171.6,-1.0,-1.0,85.8,-1.0
2,Bihar,909,Bhagalpur,1971,-1.0,64.1,82.8,-1.0,-1.0,73.3,59.3,66.5,93.3,119.9,103.4,189.6,213.2,-1.0,-1.0,141.9,-1.0
2,Bihar,909,Bhagalpur,1972,-1.0,77.7,114.5,-1.0,-1.0,89.6,60.2,135.9,135.9,146.0,150.0,207.4,211.6,-1.0,-1.0,150.7,-1.0
2,Bihar,909,Bhagalpur,1973,-1.0,132.6,198.8,-1.0,-1.0,113.0,76.2,171.7,196.1,185.7,138.7,251.6,466.7,-1.0,-1.0,216.6,-1.0
2,Bihar,909,Bhagalpur,1974,-1.0,155.8,164.0,-1.0,-1.0,175.6,137.7,113.9,191.9,179.7,270.0,316.1,324.0,-1.0,-1.0,196.0,-1.0
2,Bihar,909,Bhagalpur,1975,-1.0,120.6,124.6,-1.0,-1.0,118.8,137.7,85.4,153.2,179.7,247.5,288.0,238.6,-1.0,-1.0,173.8,-1.0
2,Bihar,909,Bhagalpur,1976,-1.0,111.8,144.4,-1.0,-1.0,94.7,53.7,113.7,157.6,179.4,209.9,302.1,427.8,-1.0,-1.0,187.2,-1.0
2,Bihar,909,Bhagalpur,1977,-1.0,121.0,127.9,-1.0,-1.0,122.0,102.3,102.0,217.7,265.9,232.8,360.5,320.0,-1.0,-1.0,158.9,-1.0
2,Bihar,909,Bhagalpur,1978,-1.0,111.1,131.9,-1.0,-1.0,107.3,91.5,102.1,232.9,260.7,430.9,354.6,336.4,-1.0,-1.0,145.1,-1.0
2,Bihar,909,Bhagalpur,1979,-1.0,129.0,152.0,-1.0,-1.0,138.8,98.3,126.0,215.0,256.0,538.3,402.1,356.0,-1.0,-1.0,306.7,-1.0
2,Bihar,909,Bhagalpur,1980,-1.0,133.0,168.0,-1.0,-1.0,138.2,111.3,116.0,319.0,312.0,652.8,551.3,577.0,-1.0,-1.0,305.4,-1.0
2,Bihar,909,Bhagalpur,1981,-1.0,143.9,203.2,-1.0,-1.0,147.5,157.5,131.7,304.8,297.6,723.9,510.6,479.2,-1.0,-1.0,226.0,-1.0
2,Bihar,909,Bhagalpur,1982,-1.0,204.9,218.0,-1.0,-1.0,192.9,156.2,177.0,308.8,358.2,743.2,424.9,492.0,-1.0,-1.0,221.2,-1.0
2,Bihar,909,Bhagalpur,1983,-1.0,213.7,195.9,-1.0,-1.0,200.0,165.5,187.5,395.9,385.0,853.2,591.0,385.0,-1.0,-1.0,287.9,-1.0
2,Bihar,909,Bhagalpur,1984,-1.0,213.1,191.7,-1.0,-1.0,211.5,164.9,149.5,406.0,387.2,893.4,544.3,470.0,-1.0,-1.0,316.4,-1.0
2,Bihar,909,Bhagalpur,1985,-1.0,157.5,200.0,-1.0,-1.0,193.4,144.7,182.0,469.0,405.0,824.5,517.0,444.0,-1.0,-1.0,362.5,-1.0
2,Bihar,909,Bhagalpur,1986,-1.0,208.6,219.1,-1.0,-1.0,209.5,-1.0,220.4,382.4,-1.0,-1.0,880.3,659.2,-1.0,527.9,389.2,540.3
2,Bihar,909,Bhagalpur,1987,-1.0,206.8,246.2,-1.0,-1.0,245.5,-1.0,221.0,503.1,658.9,-1.0,926.2,787.7,-1.0,671.2,344.8,-1.0
2,Bihar,909,Bhagalpur,1988,-1.0,210.0,277.9,-1.0,-1.0,213.6,202.5,259.1,681.3,673.6,-1.0,871.1,787.7,-1.0,698.1,380.4,-1.0
2,Bihar,909,Bhagalpur,1989,-1.0,453.3,265.0,-1.0,-1.0,221.0,-1.0,215.8,694.5,675.1,-1.0,910.2,687.7,-1.0,664.0,517.6,-1.0
2,Bihar,909,Bhagalpur,1990,-1.0,230.4,342.8,-1.0,-1.0,258.2,-1.0,300.4,772.4,-1.0,-1.0,1021.6,878.1,-1.0,786.5,472.4,-1.0
2,Bihar,909,Bhagalpur,1991,-1.0,319.5,354.0,-1.0,-1.0,330.7,-1.0,316.0,705.0,-1.0,-1.0,1439.0,714.0,-1.0,-1.0,460.0,-1.0
2,Bihar,909,Bhagalpur,1992,-1.0,318.9,-1.0,-1.0,-1.0,298.8,-1.0,273.8,853.7,-1.0,-1.0,-1.0,852.0,-1.0,838.1,-1.0,-1.0
2,Bihar,909,Bhagalpur,1993,-1.0,314.0,393.8,-1.0,-1.0,351.1,-1.0,314.2,1071.9,1009.9,-1.0,-1.0,986.1,-1.0,973.3,752.0,-1.0
2,Bihar,909,Bhagalpur,1994,-1.0,336.1,429.0,-1.0,-1.0,380.3,280.0,357.1,1011.5,1078.9,-1.0,1276.8,1060.3,-1.0,985.6,633.3,-1.0
2,Bihar,909,Bhagalpur,1995,-1.0,422.0,415.0,-1.0,-1.0,378.0,-1.0,388.0,1031.0,-1.0,-1.0,-1.0,-1.0,825.0,-1.0,645.0,-1.0
2,Bihar,909,Bhagalpur,1996,-1.0,680.0,491.0,610.0,688.0,422.0,-1.0,388.0,1149.0,1436.0,-1.0,1288.0,1199.0,950.0,1143.0,843.0,-1.0
2,Bihar,909,Bhagalpur,1997,-1.0,799.0,511.0,-1.0,-1.0,411.0,358.0,439.0,1350.0,1143.0,-1.0,-1.0,1246.0,983.0,-1.0,925.0,-1.0
2,Bihar,909,Bhagalpur,1998,-1.0,-1.0,741.0,-1.0,-1.0,420.0,-1.0,-1.0,1262.0,1408.0,-1.0,-1.0,-1.0,-1.0,1224.0,1013.0,-1.0
2,Bihar,909,Bhagalpur,1999,-1.0,-1.0,586.0,-1.0,567.0,464.0,-1.0,-1.0,1351.0,-1.0,-1.0,-1.0,-1.0,983.0,-1.0,913.0,-1.0
2,Bihar,909,Bhagalpur,2000,-1.0,-1.0,567.0,-1.0,-1.0,300.0,-1.0,569.0,1522.0,1655.0,-1.0,-1.0,1277.0,1100.0,1222.0,1000.0,-1.0
2,Bihar,909,Bhagalpur,2001,-1.0,-1.0,561.0,-1.0,-1.0,366.0,-1.0,371.0,1629.0,1650.0,-1.0,-1.0,1241.0,-1.0,1145.0,1060.0,-1.0
2,Bihar,909,Bhagalpur,2002,-1.0,-1.0,539.0,-1.0,359.0,397.0,-1.0,-1.0,1663.0,1637.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2003,-1.0,-1.0,612.0,-1.0,-1.0,403.0,-1.0,-1.0,1624.0,-1.0,-1.0,1931.0,-1.0,-1.0,1419.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2004,-1.0,401.5,585.0,-1.0,-1.0,431.5,-1.0,446.0,1655.0,1614.0,-1.0,1875.5,1607.0,-1.0,1420.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2006,-1.0,466.5,-1.0,-1.0,-1.0,508.5,-1.0,-1.0,-1.0,-1.0,-1.0,2264.0,1762.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2007,-1.0,591.0,-1.0,-1.0,-1.0,575.0,-1.0,-1.0,-1.0,-1.0,-1.0,2527.0,1799.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2008,-1.0,604.0,-1.0,-1.0,-1.0,611.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,782.0,-1.0,3137.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,Bihar,909,Bhagalpur,2010,-1.0,846.0,1047.0,675.0,806.0,845.0,-1.0,792.0,2401.0,3216.0,-1.0,3776.5,2641.0,-1.0,2172.0,2889.0,-1.0
2,Bihar,909,Bhagalpur,2011,-1.0,880.5,1070.0,733.0,834.0,917.5,-1.0,838.0,2524.0,3260.0,-1.0,4149.0,3036.0,-1.0,2451.0,3031.0,-1.0
2,Bihar,910,Santhal Paragana,1966,-1.0,80.4,132.8,-1.0,-1.0,64.5,52.5,95.9,132.0,93.5,113.2,154.2,151.7,-1.0,-1.0,103.0,-1.0
2,Bihar,910,Santhal Paragana,1967,-1.0,84.8,109.8,-1.0,-1.0,97.5,59.2,85.2,109.0,96.6,151.9,167.6,159.6,-1.0,-1.0,252.9,-1.0
2,Bihar,910,Santhal Paragana,1968,-1.0,57.4,102.3,-1.0,-1.0,71.7,55.4,67.9,83.7,71.5,136.4,107.2,143.9,-1.0,-1.0,153.0,-1.0
2,Bihar,910,Santhal Paragana,1969,-1.0,64.4,105.1,-1.0,-1.0,66.5,51.4,70.2,84.4,84.1,192.3,115.0,150.0,-1.0,-1.0,97.7,-1.0
2,Bihar,910,Santhal Paragana,1970,-1.0,62.7,92.5,-1.0,-1.0,65.5,49.6,65.0,86.0,102.3,160.1,125.0,164.5,-1.0,-1.0,91.2,-1.0
2,Bihar,910,Santhal Paragana,1971,-1.0,64.0,90.0,-1.0,-1.0,87.0,60.0,81.0,105.0,117.9,125.0,200.0,175.0,-1.0,-1.0,147.5,-1.0
2,Bihar,910,Santhal Paragana,1972,-1.0,70.1,120.0,-1.0,-1.0,71.0,40.0,105.0,145.0,155.0,173.3,294.0,225.0,-1.0,-1.0,170.4,-1.0
2,Bihar,910,Santhal Paragana,1973,-1.0,97.0,205.5,-1.0,-1.0,111.5,88.5,165.3,198.7,186.3,274.2,356.7,441.3,-1.0,-1.0,182.7,-1.0
2,Bihar,910,Santhal Paragana,1974,-1.0,114.3,158.2,-1.0,-1.0,152.0,111.0,127.0,185.4,157.0,200.0,448.2,293.0,-1.0,-1.0,198.6,-1.0
2,Bihar,910,Santhal Paragana,1975,-1.0,88.5,120.2,-1.0,-1.0,102.8,111.0,95.2,148.0,157.0,183.3,408.3,215.8,-1.0,-1.0,176.1,-1.0
2,Bihar,910,Santhal Paragana,1976,-1.0,90.5,134.5,-1.0,-1.0,95.0,85.8,90.5,152.0,140.8,209.9,302.1,190.0,-1.0,-1.0,149.7,-1.0
2,Bihar,910,Santhal Paragana,1977,-1.0,87.3,105.0,-1.0,-1.0,102.0,90.0,85.0,190.5,210.1,232.8,400.0,185.0,-1.0,-1.0,115.0,-1.0
2,Bihar,910,Santhal Paragana,1978,-1.0,75.3,104.0,-1.0,-1.0,90.0,85.5,80.0,205.0,225.0,430.9,350.5,230.0,-1.0,-1.0,105.0,-1.0
2,Bihar,910,Santhal Paragana,1979,-1.0,105.8,140.0,-1.0,-1.0,107.3,90.0,125.0,230.0,240.0,538.3,400.0,325.0,-1.0,-1.0,225.0,-1.0
2,Bihar,910,Santhal Paragana,1980,-1.0,125.0,158.0,-1.0,-1.0,130.0,111.3,125.8,350.0,325.0,652.8,525.0,525.0,-1.0,-1.0,300.0,-1.0
2,Bihar,910,Santhal Paragana,1981,-1.0,125.0,195.0,-1.0,-1.0,150.0,157.5,145.0,380.0,350.0,723.9,500.0,375.0,-1.0,-1.0,200.0,-1.0
2,Bihar,910,Santhal Paragana,1982,-1.0,165.0,231.3,-1.0,-1.0,200.0,187.5,192.5,313.8,320.8,743.2,424.9,310.0,-1.0,-1.0,231.7,-1.0
2,Bihar,910,Santhal Paragana,1983,-1.0,165.4,162.7,-1.0,-1.0,188.6,172.5,135.4,308.2,328.6,853.2,591.0,473.0,-1.0,-1.0,274.0,-1.0
2,Bihar,910,Santhal Paragana,1984,-1.0,160.4,173.4,-1.0,-1.0,163.1,170.1,142.2,411.6,367.3,893.4,544.3,487.2,-1.0,-1.0,306.9,-1.0
2,Bihar,910,Santhal Paragana,1985,-1.0,162.0,197.7,-1.0,-1.0,164.7,165.7,159.4,423.1,387.8,824.5,517.0,474.6,-1.0,-1.0,340.6,-1.0
2,Bihar,910,Santhal Paragana,1986,-1.0,175.6,211.1,-1.0,166.8,187.2,210.2,192.9,358.0,466.5,-1.0,865.0,590.2,-1.0,477.7,356.7,-1.0
2,Bihar,910,Santhal Paragana,1987,-1.0,182.4,248.9,209.2,240.4,197.4,300.0,238.6,448.8,595.9,-1.0,877.1,835.8,555.6,697.6,412.3,-1.0
2,Bihar,910,Santhal Paragana,1988,-1.0,199.9,267.9,-1.0,-1.0,195.3,-1.0,243.6,662.9,619.5,-1.0,1000.0,723.9,-1.0,526.4,411.8,-1.0
2,Bihar,910,Dumka,1989,-1.0,479.0,260.0,-1.0,-1.0,206.0,195.0,255.0,750.0,715.0,-1.0,-1.0,765.0,-1.0,700.0,-1.0,-1.0
2,Bihar,910,Santhal Paragana,1990,-1.0,232.7,301.5,-1.0,-1.0,-1.0,205.0,249.8,748.4,752.3,850.0,-1.0,783.8,-1.0,679.1,510.9,-1.0
