STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TA,RICE_TQ,WHT_TA,WHT_TQ,SORG_KA,SORG_KQ,SORG_RA,SORG_RQ,SORG_TA,SORG_TQ,PMLT_TA,PMLT_TQ,MAIZ_TA,MAIZ_TQ,FMLT_TA,FMLT_TQ,BRLY_TA,BRLY_TQ,CERL_TA,CERL_TQ,CPEA_TA,CPEA_TQ,PPEA_TA,PPEA_TQ,MPUL_TA,PULS_TA,PULS_TQ,GNUT_TA,GNUT_TQ,SESA_TA,SESA_TQ,RM_TA,RM_TQ,SAFF_TA,SAFF_TQ,CAST_TA,CAST_TQ,LINS_TA,LINS_TQ,SUNF_TA,SUNF_TQ,SOYA_TA,SOYA_TQ,OILS_TA,OILS_TQ,SCAN_TA,SGUR_TQ,COTN_TA,COTN_TQ,FRUT_TA,VEGT_TA,TFV_TA,POTA_TA,ONIO_TA
2,Bihar,912,Gaya,2005,290.46,287.98,178.87,229.28,0.01,0.01,0.00,0.00,0.01,0.01,0.03,0.03,10.48,17.44,0.70,0.63,3.01,2.14,484.12,537.92,13.37,9.18,0.34,0.16,54.58,68.28,43.66,0.47,0.23,0.51,0.45,2.06,1.58,0.00,0.00,0.03,0.03,7.05,6.04,0.11,0.15,-1.00,-1.00,9.73,8.22,-1.00,-1.00,-1.00,-1.00,0.57,21.06,21.63,11.59,2.31
2,Bihar,912,Gaya,2006,383.76,829.00,212.98,451.04,0.01,0.01,0.00,0.00,0.01,0.01,0.03,0.03,10.81,21.28,0.78,0.68,3.03,3.11,611.18,1305.00,14.67,14.62,4.58,5.84,63.91,83.16,74.96,0.02,0.01,0.64,0.50,2.86,2.41,0.00,0.00,0.00,0.00,8.26,7.02,0.12,0.16,-1.00,-1.00,11.88,10.08,-1.00,-1.00,-1.00,-1.00,0.39,23.96,24.34,14.60,1.40
2,Bihar,912,Gaya,2007,484.85,1051.68,200.06,451.44,0.02,0.02,0.00,0.00,0.02,0.02,0.03,0.03,14.29,34.11,0.67,0.40,3.03,3.38,702.95,1541.06,15.41,14.55,4.99,5.41,45.24,65.64,53.29,0.46,0.32,0.34,0.27,3.58,2.47,0.00,0.00,0.00,0.00,8.57,7.25,0.12,0.15,-1.00,-1.00,12.54,10.33,1.71,6.33,-1.00,-1.00,0.32,23.13,23.47,14.32,1.16
2,Bihar,912,Gaya,2008,442.72,743.10,201.82,378.02,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.06,9.28,13.27,0.63,0.51,2.64,2.00,656.14,1135.96,13.88,13.27,4.80,4.66,48.22,66.89,55.41,1.30,0.64,0.39,0.30,3.13,2.71,0.00,0.00,0.00,0.00,7.80,6.61,0.09,0.13,-1.00,-1.00,-1.00,-1.00,1.34,4.77,-1.00,-1.00,0.33,24.89,25.22,15.28,1.18
2,Bihar,912,Gaya,2009,262.55,332.92,262.70,450.58,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.52,0.43,1.29,1.23,538.19,803.84,15.57,15.94,3.91,6.32,54.91,74.39,64.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.99,5.26,-1.00,-1.00,0.40,21.61,22.00,12.54,1.28
2,Bihar,913,Hazaribagh,1966,168.38,13.26,6.46,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.67,53.37,24.00,11.51,2.48,0.44,270.13,-1.00,2.05,0.23,1.97,0.21,18.60,22.62,-1.00,0.10,0.06,0.82,0.18,0.93,0.16,0.00,-1.00,0.00,0.00,0.00,0.00,0.60,0.19,0.00,0.00,6.80,-1.00,2.73,9.01,0.00,0.00,0.60,10.04,10.64,5.81,0.47
2,Bihar,913,Hazaribagh,1967,234.05,245.46,5.13,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.12,72.11,34.34,23.43,1.79,1.43,377.74,-1.00,1.69,0.85,3.40,0.82,24.41,29.50,-1.00,0.05,0.05,0.79,0.18,1.32,1.06,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,-1.00,2.49,4.40,0.00,0.00,0.67,11.87,12.54,7.06,0.56
2,Bihar,913,Hazaribagh,1968,237.39,269.62,4.21,4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.61,65.02,30.05,13.21,1.46,0.98,338.80,-1.00,1.21,0.55,3.17,0.76,22.45,26.83,-1.00,0.04,0.01,1.15,0.25,1.77,0.50,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.74,-1.00,2.16,6.92,0.00,0.00,0.65,12.58,13.22,7.84,0.41
2,Bihar,913,Hazaribagh,1969,233.45,207.97,4.53,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.38,55.23,29.30,10.77,1.31,0.89,336.97,-1.00,1.21,0.54,3.17,0.76,28.24,32.62,-1.00,0.04,0.01,1.43,0.39,2.21,0.85,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,-1.00,2.39,4.14,0.00,0.00,0.67,13.25,13.91,7.47,0.34
2,Bihar,913,Hazaribagh,1970,221.19,154.94,6.77,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.41,67.02,23.08,7.90,2.37,1.13,333.08,-1.00,2.80,1.83,3.63,1.87,25.89,32.32,-1.00,0.04,0.02,2.07,0.67,2.21,0.85,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,-1.00,2.47,7.90,0.00,0.00,0.53,13.40,13.93,7.69,0.47
2,Bihar,913,Hazaribagh,1971,244.59,210.30,5.75,7.05,1.23,0.46,0.00,0.00,1.23,0.46,6.20,3.25,42.43,16.73,17.85,3.29,2.27,1.34,373.97,254.23,2.96,1.30,2.30,1.03,28.98,34.24,3.53,0.06,0.05,2.21,0.92,2.15,0.81,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.25,-1.00,2.55,7.15,0.00,0.01,0.40,13.20,13.60,7.79,0.53
2,Bihar,913,Hazaribagh,1972,208.69,121.95,8.16,7.74,0.28,0.27,0.00,0.00,0.28,0.27,4.36,2.68,43.60,34.26,20.44,3.77,2.66,0.83,339.48,184.13,3.78,1.45,2.96,1.52,87.06,93.80,3.48,0.01,0.00,0.97,0.20,2.13,0.72,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,-1.00,2.24,6.05,0.00,0.00,0.49,14.01,14.50,8.25,0.42
2,Bihar,913,Hazaribagh,1973,230.58,145.32,7.97,7.34,0.45,0.21,0.00,0.00,0.45,0.21,5.02,1.44,47.83,64.08,25.25,16.88,2.38,1.03,374.69,258.05,3.25,2.65,3.37,1.32,-1.00,-1.00,4.54,0.02,0.00,1.12,0.20,3.39,1.24,0.00,-1.00,0.11,0.03,0.83,0.23,0.00,0.00,0.85,0.75,16.93,1.70,1.70,14.22,0.00,0.00,0.56,13.95,14.51,7.98,0.48
2,Bihar,913,Hazaribagh,1974,230.36,150.45,9.13,8.17,0.61,0.26,0.00,0.00,0.61,0.26,4.19,1.72,46.89,38.03,22.43,12.56,2.55,1.65,368.56,232.30,3.50,2.00,2.69,2.21,25.54,31.71,5.35,0.01,0.00,1.16,0.29,3.33,1.76,0.04,-1.00,0.06,0.05,1.22,0.34,0.00,0.00,0.00,0.00,18.28,2.45,1.84,3.96,0.00,0.00,0.40,16.34,16.74,9.10,0.57
2,Bihar,913,Hazaribagh,1975,256.15,235.63,14.76,20.54,0.45,0.21,0.00,0.00,0.45,0.21,4.21,4.15,46.27,34.34,26.48,12.09,2.34,1.44,405.54,330.06,3.72,1.60,3.39,2.51,28.06,35.16,5.48,0.05,0.07,1.51,0.32,4.52,2.33,0.01,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,20.52,-1.00,2.67,6.01,0.00,0.00,0.46,21.76,22.22,12.85,0.80
2,Bihar,913,Hazaribagh,1976,222.07,121.95,11.95,17.14,0.00,0.15,0.00,0.00,0.00,0.15,-1.00,1.34,45.56,40.44,24.08,14.38,2.23,1.33,363.58,214.44,3.51,2.25,3.17,2.08,42.55,49.24,5.31,0.05,0.03,1.54,0.27,3.04,1.14,0.12,-1.00,0.03,0.03,1.03,0.45,0.00,0.00,0.00,0.00,14.59,1.14,3.00,8.50,0.00,0.00,0.40,21.57,21.97,13.63,0.62
2,Bihar,913,Hazaribagh,1977,250.76,270.54,13.36,18.19,0.00,0.15,0.00,0.00,0.00,0.15,-1.00,1.12,35.32,21.73,22.33,7.86,1.98,1.25,374.85,339.59,3.60,3.70,2.55,1.46,131.89,138.03,6.07,0.05,0.03,1.24,0.15,3.04,1.14,0.25,-1.00,0.03,0.03,1.16,0.44,0.00,0.00,0.00,0.00,14.72,1.67,2.00,7.30,0.00,0.00,0.41,20.21,20.61,12.41,0.55
2,Bihar,913,Hazaribagh,1978,236.00,238.00,17.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,44.00,22.03,15.41,2.00,1.00,341.13,-1.00,4.00,3.00,3.16,0.25,22.84,30.00,-1.00,0.05,0.05,1.00,0.23,4.00,1.36,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,-1.00,2.00,7.30,0.00,0.00,0.37,19.34,19.71,11.87,0.58
2,Bihar,913,Hazaribagh,1979,198.00,89.00,11.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,29.00,20.78,8.99,1.00,1.00,286.44,-1.00,3.00,1.00,2.27,1.23,15.81,21.08,-1.00,0.06,0.03,0.70,0.13,1.70,0.80,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.37,-1.00,3.00,7.80,0.00,0.00,0.38,17.33,17.71,10.79,0.54
2,Bihar,913,Hazaribagh,1980,228.00,252.00,13.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,33.00,22.97,14.22,3.00,2.00,325.21,323.42,4.00,2.00,3.06,1.50,18.64,25.70,10.76,0.10,0.12,0.65,0.22,2.47,1.05,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,11.22,4.13,2.00,7.20,0.00,0.00,0.36,20.60,20.95,12.65,0.82
2,Bihar,913,Hazaribagh,1981,208.00,83.00,9.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,26.00,23.02,12.09,1.00,1.00,294.37,136.34,2.00,2.00,2.10,1.12,19.09,23.19,10.71,0.12,0.08,0.25,0.08,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.99,3.71,3.39,11.60,0.00,0.00,0.23,18.68,18.91,11.62,0.66
2,Bihar,913,Hazaribagh,1982,196.18,95.32,14.60,14.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.37,28.07,18.74,8.59,1.72,1.62,281.77,152.24,3.91,2.77,2.28,2.75,19.35,25.54,13.73,0.44,0.20,0.91,0.31,3.54,1.48,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,2.31,3.73,0.00,0.00,0.26,20.87,21.12,13.86,0.63
2,Bihar,913,Hazaribagh,1983,226.47,292.74,15.25,18.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.65,57.64,20.18,14.26,1.64,1.54,427.54,495.60,3.85,3.08,2.21,2.53,27.76,33.82,15.66,0.47,0.21,1.00,0.73,3.82,2.74,0.06,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,12.55,7.02,2.32,9.66,0.00,0.00,0.19,23.50,23.69,14.78,0.63
2,Bihar,913,Hazaribagh,1984,227.28,225.69,14.39,22.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.19,26.77,13.64,6.49,1.49,1.05,303.22,286.78,3.12,1.47,2.19,1.86,23.12,28.43,15.95,0.54,0.55,0.81,0.30,3.08,1.42,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.17,5.37,2.51,7.20,0.00,0.00,0.18,24.13,24.31,15.69,0.80
2,Bihar,913,Hazaribagh,1985,233.33,237.52,14.41,22.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.92,37.19,12.92,11.49,1.47,1.16,308.37,312.56,2.92,2.49,2.63,1.60,22.03,27.58,12.08,0.28,0.15,0.72,0.18,3.25,1.87,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.35,4.99,2.24,5.10,0.00,0.00,0.24,22.67,22.90,14.19,0.75
2,Bihar,913,Hazaribagh,1986,221.73,210.67,13.92,16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.20,18.14,7.73,4.91,1.68,0.79,285.88,254.10,3.37,1.88,2.81,3.86,20.87,27.05,11.24,0.21,0.10,0.75,0.21,2.55,1.36,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,4.36,2.17,4.40,0.00,0.00,0.15,24.76,24.91,15.50,0.73
2,Bihar,913,Hazaribagh,1987,236.83,246.30,14.86,19.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.09,22.27,7.95,5.02,1.72,0.59,301.03,-1.00,3.81,2.88,2.58,3.11,20.77,27.16,-1.00,0.14,0.13,0.87,0.30,2.15,1.28,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,-1.00,2.17,4.40,0.00,0.00,0.18,24.18,24.36,14.76,0.84
2,Bihar,913,Hazaribagh,1988,226.43,220.36,11.19,16.60,0.07,0.00,0.00,0.00,0.07,0.00,2.69,1.86,30.99,24.02,10.80,7.04,1.37,0.56,290.37,-1.00,2.62,1.12,2.40,2.60,19.26,24.28,-1.00,0.16,0.16,0.82,0.33,1.65,0.66,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.17,-1.00,2.09,4.85,0.00,0.00,0.25,20.89,21.14,13.57,0.79
2,Bihar,913,Hazaribagh,1989,215.87,223.34,12.49,16.10,0.32,0.00,0.00,0.00,0.32,0.00,2.15,1.27,31.11,49.17,10.67,5.31,1.31,0.92,280.63,-1.00,2.95,1.37,3.15,3.19,19.26,25.36,-1.00,0.19,0.20,0.99,0.27,1.91,0.58,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.55,-1.00,1.80,5.55,0.00,0.00,0.23,21.91,22.12,14.51,0.94
2,Bihar,913,Hazaribagh,1990,228.62,247.35,13.18,18.21,0.07,0.04,0.00,0.00,0.07,0.04,2.88,1.57,30.26,24.45,9.78,8.70,1.42,0.86,291.19,-1.00,3.85,2.50,2.30,2.24,19.10,25.25,-1.00,0.00,0.18,0.69,0.21,2.59,1.10,-1.00,-1.00,0.03,0.02,0.59,0.20,-1.00,-1.00,0.00,0.00,11.84,-1.00,1.95,5.85,0.00,0.00,0.17,23.53,23.69,15.79,0.84
2,Bihar,913,Hazaribagh,1991,223.39,172.61,12.49,18.36,1.20,0.56,0.00,0.00,1.20,0.56,2.04,1.06,29.34,31.82,9.27,5.82,0.94,0.68,282.80,-1.00,3.05,2.08,2.56,2.06,13.97,19.58,-1.00,0.00,0.13,0.63,0.19,1.92,0.83,-1.00,-1.00,0.01,0.01,0.46,0.22,-1.00,-1.00,0.00,0.00,9.68,-1.00,2.03,7.30,0.00,0.00,0.16,27.21,27.37,15.96,0.98
2,Bihar,913,Hazaribagh,1992,197.63,99.57,10.83,13.54,0.02,0.01,0.00,0.00,0.02,0.01,1.97,1.02,28.72,30.54,9.16,9.14,0.93,0.55,252.71,-1.00,2.52,1.27,2.37,1.86,14.85,19.74,-1.00,0.00,0.10,0.73,0.22,1.26,0.32,-1.00,-1.00,0.00,0.00,0.38,0.17,-1.00,-1.00,0.00,0.00,8.19,-1.00,1.76,5.05,0.00,0.00,0.12,19.87,19.98,13.31,0.89
2,Bihar,913,Hazaribagh,1993,156.84,109.51,13.93,19.92,0.02,0.01,0.00,0.00,0.02,0.01,2.29,1.32,29.63,31.59,8.41,4.67,0.89,0.53,214.72,-1.00,3.23,2.57,2.71,2.39,17.10,23.04,-1.00,0.00,0.14,0.63,0.18,1.44,0.77,-1.00,-1.00,0.00,0.00,0.58,0.27,-1.00,-1.00,0.00,0.00,15.44,-1.00,1.81,8.26,0.00,0.00,0.11,21.45,21.59,13.91,0.90
2,Bihar,913,Hazaribagh,1994,185.17,213.98,14.81,23.74,0.03,0.01,0.00,0.00,0.03,0.01,1.96,1.15,24.26,28.85,8.06,7.09,0.75,0.74,-1.00,-1.00,2.87,2.42,4.14,4.28,-1.00,-1.00,-1.00,0.08,0.08,0.62,0.22,1.20,0.61,-1.00,-1.00,0.00,0.00,0.76,0.38,-1.00,-1.00,0.00,0.00,-1.00,-1.00,1.77,5.44,0.00,0.00,-1.00,-1.00,-1.00,13.64,0.80
2,Bihar,913,Hazaribagh,1995,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,913,Hazaribagh,1996,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,913,Hazaribagh,1997,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,913,Hazaribagh,1998,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.17,23.80,23.97,14.78,0.93
2,Bihar,913,Hazaribagh,1999,22.77,22.54,-1.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80,41.25,5.87,4.63,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,10.26,12.04,12.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,4.12,2.79,1.72,55.63,-1.00,-1.00,0.11,23.93,24.04,15.61,1.21
2,Bihar,914,Dhanbad,1966,62.95,34.42,1.41,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,7.09,2.77,1.51,0.10,0.02,75.88,-1.00,1.14,0.13,0.30,0.03,4.12,5.56,-1.00,0.05,0.03,0.29,0.07,0.06,0.01,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,-1.00,0.14,0.49,0.00,0.00,0.03,2.73,2.76,0.36,0.06
2,Bihar,914,Dhanbad,1967,77.64,98.98,0.55,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.72,11.56,3.56,2.48,0.01,0.01,92.21,-1.00,0.52,0.26,0.32,0.13,4.34,5.18,-1.00,0.01,0.01,0.26,0.12,0.20,0.10,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,-1.00,0.09,0.20,0.00,0.00,0.05,2.43,2.48,0.24,0.06
2,Bihar,914,Dhanbad,1968,74.58,108.73,0.31,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.47,10.42,3.12,1.40,0.01,0.01,86.90,-1.00,0.37,0.17,0.30,0.12,3.44,4.11,-1.00,0.00,0.00,0.22,0.05,0.16,0.04,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,-1.00,0.14,0.43,0.00,0.00,0.03,2.22,2.26,0.24,0.05
2,Bihar,914,Dhanbad,1969,74.72,83.87,0.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,8.86,3.04,1.14,0.01,0.01,87.10,-1.00,0.37,0.17,0.30,0.12,3.14,3.81,-1.00,0.00,0.00,0.29,0.17,0.12,0.05,0.01,-1.00,0.00,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.87,-1.00,0.11,0.25,0.00,0.00,0.01,1.99,2.00,0.11,0.03
2,Bihar,914,Dhanbad,1970,71.75,86.91,0.20,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.23,8.98,2.89,1.79,0.01,0.00,84.49,-1.00,0.08,0.05,0.15,0.07,3.36,3.59,-1.00,0.01,0.00,0.23,0.16,0.12,0.05,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,-1.00,0.17,0.50,0.00,0.00,0.02,2.15,2.17,0.13,0.05
2,Bihar,914,Dhanbad,1971,76.04,75.29,0.42,0.95,0.01,0.00,0.00,0.00,0.01,0.00,0.50,0.14,5.18,2.07,2.03,1.17,0.00,0.00,88.77,82.21,0.10,0.04,0.17,0.08,2.91,3.19,0.13,0.00,0.00,0.28,0.22,0.12,0.04,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,-1.00,0.18,0.42,0.00,0.00,0.03,2.02,2.05,0.13,0.03
2,Bihar,914,Dhanbad,1972,60.85,64.29,1.80,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.17,5.31,3.32,2.09,0.46,0.01,0.00,74.69,76.75,0.56,0.22,0.10,0.08,15.44,16.11,0.30,0.00,0.00,0.09,0.03,0.12,0.04,0.00,-1.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.46,-1.00,0.18,0.40,0.00,0.00,0.01,2.27,2.28,0.45,0.03
2,Bihar,914,Dhanbad,1973,69.74,50.33,1.60,1.72,0.01,0.00,0.00,0.00,0.01,0.00,0.34,0.10,7.64,9.90,2.95,1.98,0.01,0.00,86.65,65.84,0.29,0.11,0.18,0.07,-1.00,-1.00,0.18,0.00,0.00,0.09,0.02,0.23,0.09,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.58,-1.00,0.15,0.88,0.00,0.00,0.00,2.72,2.72,0.17,0.04
2,Bihar,914,Dhanbad,1974,69.20,47.14,1.35,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.16,6.19,4.91,2.35,0.68,0.01,0.01,83.78,55.95,0.49,0.28,0.22,0.18,2.40,3.10,0.47,0.01,0.00,0.15,0.04,0.17,0.09,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,-1.00,0.21,0.63,0.00,0.00,0.01,2.95,2.96,0.27,0.09
2,Bihar,914,Dhanbad,1975,76.63,93.61,5.13,7.34,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,6.92,5.39,2.70,0.95,0.09,0.05,340.47,110.09,1.23,0.53,0.33,0.24,2.75,4.31,0.80,0.00,0.00,0.17,0.08,0.73,0.38,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,1.26,-1.00,0.19,0.60,0.00,0.01,0.02,5.08,5.11,0.82,0.09
2,Bihar,914,Dhanbad,1976,49.22,28.07,3.24,4.92,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.15,6.53,5.36,2.46,1.47,0.00,0.00,65.36,41.74,0.32,0.21,0.15,0.10,67.46,67.93,0.31,0.00,0.00,0.09,0.02,0.13,0.05,0.00,-1.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.51,-1.00,0.00,0.60,0.00,0.00,0.01,3.56,3.58,0.31,0.05
2,Bihar,914,Dhanbad,1977,71.74,68.66,4.19,2.46,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.20,5.69,2.62,1.68,0.59,0.00,0.00,86.19,76.67,0.44,0.45,0.13,0.08,81.41,81.98,0.54,0.00,0.00,0.10,0.01,0.13,0.05,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,-1.00,0.00,0.40,0.00,0.04,0.01,3.56,3.56,0.42,0.11
2,Bihar,914,Dhanbad,1978,66.00,80.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,1.82,1.27,0.00,0.00,77.32,-1.00,0.00,0.00,0.09,0.07,2.66,2.75,-1.00,0.00,0.00,0.09,0.02,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,-1.00,0.00,0.20,0.00,0.00,0.00,2.69,2.69,0.24,0.04
2,Bihar,914,Dhanbad,1979,42.00,21.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,1.73,0.75,0.00,0.00,51.36,-1.00,0.00,0.00,0.04,0.02,1.62,1.66,-1.00,0.00,0.00,0.07,0.02,0.05,0.02,0.00,-1.00,0.00,0.00,0.00,0.00,1.21,0.22,0.00,0.00,0.23,-1.00,0.00,0.20,0.00,0.00,0.00,2.65,2.65,0.21,0.05
2,Bihar,914,Dhanbad,1980,60.00,77.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,2.23,1.38,0.00,0.00,70.56,80.06,0.00,0.00,0.04,0.02,2.16,2.20,0.76,0.00,0.00,0.06,0.02,0.03,0.01,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.08,0.00,0.20,0.00,0.00,0.00,3.03,3.03,0.19,0.04
2,Bihar,914,Dhanbad,1981,58.00,39.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,1.59,0.84,2.00,0.00,65.88,43.54,0.00,0.00,0.03,0.02,1.90,1.93,0.83,0.00,0.00,0.06,0.02,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.05,0.20,0.00,0.00,0.00,2.77,2.77,0.19,0.03
